"user_id","visit_id","event_name","sequence_number","event_time","page_name","product_category"
84,"1b088c","Page View",4,"2020-03-21 23:15:50.254362","Russian Caviar","Luxury"
84,"1b088c","Page View",5,"2020-03-21 23:16:15.299975","Black Truffle","Luxury"
84,"1b088c","Add to Cart",6,"2020-03-21 23:16:49.463932","Black Truffle","Luxury"
84,"1b088c","Page View",7,"2020-03-21 23:17:45.658124","Abalone","Shellfish"
84,"1b088c","Add to Cart",8,"2020-03-21 23:18:28.506688","Abalone","Shellfish"
84,"1b088c","Page View",9,"2020-03-21 23:19:09.118619","Lobster","Shellfish"
84,"1b088c","Add to Cart",10,"2020-03-21 23:19:27.728431","Lobster","Shellfish"
84,"1b088c","Page View",11,"2020-03-21 23:20:17.175696","Crab","Shellfish"
84,"1b088c","Add to Cart",12,"2020-03-21 23:20:26.725809","Crab","Shellfish"
170,"287943","Page View",1,"2020-03-17 20:32:45.22164","Home Page",NULL
170,"287943","Page View",2,"2020-03-17 20:33:06.654975","All Products",NULL
170,"287943","Page View",3,"2020-03-17 20:33:43.007272","Russian Caviar","Luxury"
170,"287943","Add to Cart",4,"2020-03-17 20:33:58.996286","Russian Caviar","Luxury"
170,"287943","Page View",5,"2020-03-17 20:34:11.837552","Abalone","Shellfish"
170,"287943","Page View",6,"2020-03-17 20:34:50.055541","Lobster","Shellfish"
170,"287943","Add to Cart",7,"2020-03-17 20:35:48.938199","Lobster","Shellfish"
170,"287943","Page View",8,"2020-03-17 20:36:33.230934","Oyster","Shellfish"
170,"287943","Page View",9,"2020-03-17 20:37:15.537994","Checkout",NULL
170,"287943","Purchase",10,"2020-03-17 20:37:25.288871","Confirmation",NULL
192,"1fb8c8","Page View",1,"2020-02-21 16:24:39.395133","Home Page",NULL
192,"1fb8c8","Page View",2,"2020-02-21 16:24:47.484878","All Products",NULL
192,"1fb8c8","Page View",3,"2020-02-21 16:25:33.791607","Russian Caviar","Luxury"
192,"1fb8c8","Page View",4,"2020-02-21 16:26:31.486347","Lobster","Shellfish"
192,"1fb8c8","Add to Cart",5,"2020-02-21 16:26:46.943372","Lobster","Shellfish"
192,"1fb8c8","Page View",6,"2020-02-21 16:27:17.535706","Oyster","Shellfish"
192,"1fb8c8","Page View",7,"2020-02-21 16:27:21.057333","Checkout",NULL
192,"1fb8c8","Purchase",8,"2020-02-21 16:28:12.375038","Confirmation",NULL
101,"46d8bf","Page View",1,"2020-03-25 23:33:08.940034","Home Page",NULL
101,"46d8bf","Page View",2,"2020-03-25 23:33:16.537501","All Products",NULL
101,"46d8bf","Page View",3,"2020-03-25 23:33:18.005887","Salmon","Fish"
101,"46d8bf","Add to Cart",4,"2020-03-25 23:33:37.799815","Salmon","Fish"
101,"46d8bf","Page View",5,"2020-03-25 23:34:11.750643","Checkout",NULL
101,"46d8bf","Purchase",6,"2020-03-25 23:34:17.363554","Confirmation",NULL
473,"7a9340","Page View",1,"2020-02-29 17:00:23.8015","Home Page",NULL
473,"7a9340","Page View",2,"2020-02-29 17:01:00.357696","Salmon","Fish"
473,"7a9340","Add to Cart",3,"2020-02-29 17:01:38.839241","Salmon","Fish"
473,"7a9340","Page View",4,"2020-02-29 17:01:51.671844","Black Truffle","Luxury"
473,"7a9340","Page View",5,"2020-02-29 17:02:25.393285","Lobster","Shellfish"
473,"7a9340","Add to Cart",6,"2020-02-29 17:03:14.246685","Lobster","Shellfish"
473,"7a9340","Page View",7,"2020-02-29 17:03:42.122794","Oyster","Shellfish"
473,"7a9340","Add to Cart",8,"2020-02-29 17:04:01.143651","Oyster","Shellfish"
473,"7a9340","Page View",9,"2020-02-29 17:05:00.460932","Checkout",NULL
473,"7a9340","Purchase",10,"2020-02-29 17:05:42.014461","Confirmation",NULL
379,"6590bc","Page View",1,"2020-01-20 03:46:03.953289","Home Page",NULL
379,"6590bc","Page View",2,"2020-01-20 03:46:26.19631","All Products",NULL
379,"6590bc","Page View",3,"2020-01-20 03:47:01.395113","Salmon","Fish"
379,"6590bc","Page View",4,"2020-01-20 03:48:00.600211","Kingfish","Fish"
379,"6590bc","Page View",5,"2020-01-20 03:48:22.654303","Tuna","Fish"
379,"6590bc","Page View",6,"2020-01-20 03:48:59.060172","Lobster","Shellfish"
379,"6590bc","Add to Cart",7,"2020-01-20 03:49:35.833508","Lobster","Shellfish"
379,"6590bc","Page View",8,"2020-01-20 03:50:24.770804","Checkout",NULL
320,"aaad93","Page View",1,"2020-02-29 12:29:50.583343","Home Page",NULL
320,"aaad93","Page View",2,"2020-02-29 12:30:28.195523","All Products",NULL
320,"aaad93","Page View",3,"2020-02-29 12:31:10.167374","Salmon","Fish"
320,"aaad93","Add to Cart",4,"2020-02-29 12:31:28.87335","Salmon","Fish"
320,"aaad93","Page View",5,"2020-02-29 12:32:01.776013","Tuna","Fish"
320,"aaad93","Add to Cart",6,"2020-02-29 12:32:56.186678","Tuna","Fish"
320,"aaad93","Page View",7,"2020-02-29 12:33:21.329309","Russian Caviar","Luxury"
320,"aaad93","Add to Cart",8,"2020-02-29 12:34:19.33934","Russian Caviar","Luxury"
320,"aaad93","Page View",9,"2020-02-29 12:35:14.723793","Checkout",NULL
320,"aaad93","Purchase",10,"2020-02-29 12:35:27.712189","Confirmation",NULL
375,"79e63e","Page View",1,"2020-01-30 09:21:51.754638","Home Page",NULL
375,"79e63e","Page View",2,"2020-01-30 09:22:44.154047","All Products",NULL
375,"79e63e","Page View",3,"2020-01-30 09:22:44.654037","Kingfish","Fish"
375,"79e63e","Add to Cart",4,"2020-01-30 09:23:03.73715","Kingfish","Fish"
375,"79e63e","Page View",5,"2020-01-30 09:23:37.085685","Tuna","Fish"
375,"79e63e","Page View",6,"2020-01-30 09:24:27.285323","Russian Caviar","Luxury"
375,"79e63e","Page View",7,"2020-01-30 09:25:18.338371","Abalone","Shellfish"
375,"79e63e","Page View",8,"2020-01-30 09:25:43.656655","Lobster","Shellfish"
375,"79e63e","Page View",9,"2020-01-30 09:26:26.851971","Crab","Shellfish"
375,"79e63e","Add to Cart",10,"2020-01-30 09:27:24.857038","Crab","Shellfish"
375,"79e63e","Page View",11,"2020-01-30 09:27:26.531555","Checkout",NULL
375,"79e63e","Purchase",12,"2020-01-30 09:28:04.949427","Confirmation",NULL
115,"226702","Page View",1,"2020-02-21 01:48:45.609516","Home Page",NULL
115,"226702","Page View",2,"2020-02-21 01:49:40.140653","All Products",NULL
115,"226702","Page View",3,"2020-02-21 01:50:23.734613","Salmon","Fish"
115,"226702","Page View",4,"2020-02-21 01:50:27.622674","Tuna","Fish"
115,"226702","Page View",5,"2020-02-21 01:50:29.357216","Abalone","Shellfish"
115,"226702","Page View",6,"2020-02-21 01:50:34.92719","Lobster","Shellfish"
115,"226702","Page View",7,"2020-02-21 01:51:19.212921","Crab","Shellfish"
115,"226702","Page View",8,"2020-02-21 01:52:13.569313","Oyster","Shellfish"
115,"226702","Add to Cart",9,"2020-02-21 01:52:33.766449","Oyster","Shellfish"
115,"226702","Page View",10,"2020-02-21 01:53:17.257721","Checkout",NULL
115,"226702","Purchase",11,"2020-02-21 01:53:46.89557","Confirmation",NULL
97,"757164","Page View",1,"2020-01-23 21:41:20.505191","Home Page",NULL
97,"757164","Page View",2,"2020-01-23 21:41:49.739995","All Products",NULL
97,"757164","Page View",3,"2020-01-23 21:42:05.011854","Salmon","Fish"
97,"757164","Page View",4,"2020-01-23 21:42:11.620301","Kingfish","Fish"
97,"757164","Add to Cart",5,"2020-01-23 21:42:23.478154","Kingfish","Fish"
97,"757164","Page View",6,"2020-01-23 21:43:03.235943","Tuna","Fish"
97,"757164","Add to Cart",7,"2020-01-23 21:43:38.351791","Tuna","Fish"
97,"757164","Page View",8,"2020-01-23 21:44:13.928234","Abalone","Shellfish"
97,"757164","Add to Cart",9,"2020-01-23 21:44:32.445126","Abalone","Shellfish"
408,"3e5173","Page View",1,"2020-02-28 23:39:02.746828","Home Page",NULL
408,"3e5173","Page View",2,"2020-02-28 23:39:30.801801","All Products",NULL
408,"3e5173","Page View",3,"2020-02-28 23:40:29.643843","Kingfish","Fish"
408,"3e5173","Add to Cart",4,"2020-02-28 23:40:40.758179","Kingfish","Fish"
408,"3e5173","Page View",5,"2020-02-28 23:41:19.856337","Crab","Shellfish"
408,"3e5173","Page View",6,"2020-02-28 23:41:50.251312","Oyster","Shellfish"
408,"3e5173","Add to Cart",7,"2020-02-28 23:42:28.054064","Oyster","Shellfish"
59,"c0e811","Page View",1,"2020-02-06 07:49:43.786383","Home Page",NULL
59,"c0e811","Page View",2,"2020-02-06 07:50:40.928057","All Products",NULL
59,"c0e811","Page View",3,"2020-02-06 07:50:49.634985","Salmon","Fish"
59,"c0e811","Add to Cart",4,"2020-02-06 07:50:55.85662","Salmon","Fish"
59,"c0e811","Page View",5,"2020-02-06 07:51:10.088209","Kingfish","Fish"
59,"c0e811","Page View",6,"2020-02-06 07:51:32.736424","Tuna","Fish"
59,"c0e811","Page View",7,"2020-02-06 07:51:59.745504","Russian Caviar","Luxury"
59,"c0e811","Page View",8,"2020-02-06 07:52:31.897436","Black Truffle","Luxury"
59,"c0e811","Add to Cart",9,"2020-02-06 07:53:02.094988","Black Truffle","Luxury"
59,"c0e811","Page View",10,"2020-02-06 07:53:59.063649","Oyster","Shellfish"
59,"c0e811","Add to Cart",11,"2020-02-06 07:54:46.956781","Oyster","Shellfish"
127,"7259ed","Page View",1,"2020-02-15 13:05:20.919541","Home Page",NULL
127,"7259ed","Page View",2,"2020-02-15 13:05:52.92913","All Products",NULL
127,"7259ed","Page View",3,"2020-02-15 13:06:45.278764","Salmon","Fish"
127,"7259ed","Add to Cart",4,"2020-02-15 13:07:36.767289","Salmon","Fish"
127,"7259ed","Page View",5,"2020-02-15 13:07:49.714359","Kingfish","Fish"
127,"7259ed","Add to Cart",6,"2020-02-15 13:08:28.880555","Kingfish","Fish"
127,"7259ed","Page View",7,"2020-02-15 13:09:27.42444","Russian Caviar","Luxury"
127,"7259ed","Add to Cart",8,"2020-02-15 13:09:45.435459","Russian Caviar","Luxury"
127,"7259ed","Page View",9,"2020-02-15 13:09:50.592693","Crab","Shellfish"
127,"7259ed","Page View",10,"2020-02-15 13:10:38.705807","Checkout",NULL
127,"7259ed","Purchase",11,"2020-02-15 13:10:51.714006","Confirmation",NULL
329,"4d671d","Page View",1,"2020-02-27 02:32:53.728682","Home Page",NULL
329,"4d671d","Page View",2,"2020-02-27 02:33:04.01312","All Products",NULL
329,"4d671d","Page View",3,"2020-02-27 02:33:26.411912","Salmon","Fish"
329,"4d671d","Add to Cart",4,"2020-02-27 02:33:57.279119","Salmon","Fish"
329,"4d671d","Page View",5,"2020-02-27 02:34:53.696318","Tuna","Fish"
329,"4d671d","Page View",6,"2020-02-27 02:35:02.605881","Russian Caviar","Luxury"
329,"4d671d","Add to Cart",7,"2020-02-27 02:35:30.355324","Russian Caviar","Luxury"
329,"4d671d","Page View",8,"2020-02-27 02:35:40.82775","Black Truffle","Luxury"
329,"4d671d","Add to Cart",9,"2020-02-27 02:35:45.110447","Black Truffle","Luxury"
329,"4d671d","Page View",10,"2020-02-27 02:35:53.611708","Oyster","Shellfish"
329,"4d671d","Page View",11,"2020-02-27 02:36:41.756973","Checkout",NULL
329,"4d671d","Purchase",12,"2020-02-27 02:37:32.177321","Confirmation",NULL
44,"5bea27","Page View",1,"2020-02-08 21:23:53.496518","Home Page",NULL
44,"5bea27","Page View",2,"2020-02-08 21:24:32.292913","Salmon","Fish"
44,"5bea27","Page View",3,"2020-02-08 21:25:24.591208","Tuna","Fish"
44,"5bea27","Add to Cart",4,"2020-02-08 21:25:59.327476","Tuna","Fish"
44,"5bea27","Page View",5,"2020-02-08 21:26:32.176409","Russian Caviar","Luxury"
44,"5bea27","Page View",6,"2020-02-08 21:27:22.217385","Black Truffle","Luxury"
44,"5bea27","Page View",7,"2020-02-08 21:27:33.793","Abalone","Shellfish"
44,"5bea27","Page View",8,"2020-02-08 21:27:38.166018","Lobster","Shellfish"
44,"5bea27","Page View",9,"2020-02-08 21:28:21.996875","Crab","Shellfish"
44,"5bea27","Add to Cart",10,"2020-02-08 21:28:41.168434","Crab","Shellfish"
44,"5bea27","Page View",11,"2020-02-08 21:29:37.434457","Oyster","Shellfish"
44,"5bea27","Page View",12,"2020-02-08 21:30:28.730918","Checkout",NULL
11,"55eb25","Page View",1,"2020-02-14 07:26:43.435413","Home Page",NULL
11,"55eb25","Page View",2,"2020-02-14 07:27:28.862677","All Products",NULL
11,"55eb25","Page View",3,"2020-02-14 07:27:41.926408","Salmon","Fish"
11,"55eb25","Page View",4,"2020-02-14 07:28:24.980899","Kingfish","Fish"
11,"55eb25","Page View",5,"2020-02-14 07:29:05.524106","Tuna","Fish"
11,"55eb25","Page View",6,"2020-02-14 07:29:29.730024","Russian Caviar","Luxury"
11,"55eb25","Page View",7,"2020-02-14 07:30:04.25573","Crab","Shellfish"
11,"55eb25","Page View",8,"2020-02-14 07:30:24.6551","Oyster","Shellfish"
153,"ff99ca","Page View",1,"2020-02-23 23:41:16.181415","Home Page",NULL
153,"ff99ca","Page View",2,"2020-02-23 23:41:48.669053","All Products",NULL
153,"ff99ca","Page View",3,"2020-02-23 23:42:20.873895","Russian Caviar","Luxury"
153,"ff99ca","Add to Cart",4,"2020-02-23 23:42:48.429671","Russian Caviar","Luxury"
153,"ff99ca","Page View",5,"2020-02-23 23:42:57.663866","Crab","Shellfish"
153,"ff99ca","Add to Cart",6,"2020-02-23 23:43:17.392848","Crab","Shellfish"
153,"ff99ca","Page View",7,"2020-02-23 23:44:09.840614","Oyster","Shellfish"
153,"ff99ca","Add to Cart",8,"2020-02-23 23:44:35.620123","Oyster","Shellfish"
153,"ff99ca","Page View",9,"2020-02-23 23:44:58.28419","Checkout",NULL
153,"ff99ca","Purchase",10,"2020-02-23 23:45:13.95658","Confirmation",NULL
279,"42ad76","Page View",1,"2020-03-20 16:28:19.951419","Home Page",NULL
279,"42ad76","Page View",2,"2020-03-20 16:28:55.970345","All Products",NULL
279,"42ad76","Page View",3,"2020-03-20 16:29:40.826637","Salmon","Fish"
279,"42ad76","Add to Cart",4,"2020-03-20 16:30:14.911482","Salmon","Fish"
279,"42ad76","Page View",5,"2020-03-20 16:30:45.214185","Kingfish","Fish"
279,"42ad76","Add to Cart",6,"2020-03-20 16:31:18.722471","Kingfish","Fish"
279,"42ad76","Page View",7,"2020-03-20 16:32:15.719688","Russian Caviar","Luxury"
279,"42ad76","Add to Cart",8,"2020-03-20 16:32:16.290979","Russian Caviar","Luxury"
279,"42ad76","Page View",9,"2020-03-20 16:32:38.07262","Black Truffle","Luxury"
279,"42ad76","Add to Cart",10,"2020-03-20 16:32:56.124735","Black Truffle","Luxury"
279,"42ad76","Page View",11,"2020-03-20 16:33:16.919828","Lobster","Shellfish"
279,"42ad76","Add to Cart",12,"2020-03-20 16:33:52.946041","Lobster","Shellfish"
279,"42ad76","Page View",13,"2020-03-20 16:34:00.50944","Crab","Shellfish"
279,"42ad76","Add to Cart",14,"2020-03-20 16:34:33.269208","Crab","Shellfish"
279,"42ad76","Page View",15,"2020-03-20 16:35:06.044202","Oyster","Shellfish"
279,"42ad76","Page View",16,"2020-03-20 16:35:50.912085","Checkout",NULL
279,"42ad76","Purchase",17,"2020-03-20 16:36:20.89988","Confirmation",NULL
214,"d27c65","Page View",1,"2020-02-19 11:31:03.302467","Home Page",NULL
214,"d27c65","Page View",2,"2020-02-19 11:31:31.35157","Salmon","Fish"
214,"d27c65","Page View",3,"2020-02-19 11:32:20.129242","Kingfish","Fish"
214,"d27c65","Page View",4,"2020-02-19 11:32:21.905383","Russian Caviar","Luxury"
214,"d27c65","Page View",5,"2020-02-19 11:33:06.154689","Abalone","Shellfish"
214,"d27c65","Page View",6,"2020-02-19 11:33:20.170792","Oyster","Shellfish"
457,"f936ae","Page View",1,"2020-02-23 07:35:40.773615","Home Page",NULL
457,"f936ae","Page View",2,"2020-02-23 07:36:24.633383","Kingfish","Fish"
457,"f936ae","Page View",3,"2020-02-23 07:37:04.701681","Lobster","Shellfish"
457,"f936ae","Page View",4,"2020-02-23 07:37:45.306624","Oyster","Shellfish"
281,"c70cf5","Page View",1,"2020-02-13 10:06:19.368481","Home Page",NULL
281,"c70cf5","Page View",2,"2020-02-13 10:06:57.789125","Kingfish","Fish"
281,"c70cf5","Add to Cart",3,"2020-02-13 10:07:11.512268","Kingfish","Fish"
281,"c70cf5","Page View",4,"2020-02-13 10:07:22.694062","Tuna","Fish"
281,"c70cf5","Page View",5,"2020-02-13 10:07:40.274729","Black Truffle","Luxury"
281,"c70cf5","Page View",6,"2020-02-13 10:08:34.735813","Abalone","Shellfish"
281,"c70cf5","Add to Cart",7,"2020-02-13 10:09:23.854539","Abalone","Shellfish"
281,"c70cf5","Page View",8,"2020-02-13 10:09:53.105689","Oyster","Shellfish"
281,"c70cf5","Page View",9,"2020-02-13 10:10:11.035067","Checkout",NULL
281,"c70cf5","Purchase",10,"2020-02-13 10:10:24.54151","Confirmation",NULL
302,"fd30ee","Page View",1,"2020-01-31 06:20:33.590112","Home Page",NULL
302,"fd30ee","Page View",2,"2020-01-31 06:20:43.529708","Salmon","Fish"
302,"fd30ee","Page View",3,"2020-01-31 06:21:25.824384","Abalone","Shellfish"
302,"fd30ee","Page View",4,"2020-01-31 06:22:07.952035","Lobster","Shellfish"
302,"fd30ee","Add to Cart",5,"2020-01-31 06:23:02.164674","Lobster","Shellfish"
302,"fd30ee","Page View",6,"2020-01-31 06:23:32.021576","Crab","Shellfish"
302,"fd30ee","Add to Cart",7,"2020-01-31 06:23:49.797971","Crab","Shellfish"
302,"fd30ee","Page View",8,"2020-01-31 06:24:15.288538","Oyster","Shellfish"
302,"fd30ee","Add to Cart",9,"2020-01-31 06:24:35.827556","Oyster","Shellfish"
302,"fd30ee","Page View",10,"2020-01-31 06:24:43.897924","Checkout",NULL
302,"fd30ee","Purchase",11,"2020-01-31 06:25:31.055662","Confirmation",NULL
21,"e07175","Page View",1,"2020-02-22 12:04:57.846437","Home Page",NULL
21,"e07175","Page View",2,"2020-02-22 12:05:28.47189","All Products",NULL
21,"e07175","Page View",3,"2020-02-22 12:05:37.568389","Tuna","Fish"
21,"e07175","Page View",4,"2020-02-22 12:05:58.902969","Russian Caviar","Luxury"
21,"e07175","Add to Cart",5,"2020-02-22 12:06:44.19969","Russian Caviar","Luxury"
21,"e07175","Page View",6,"2020-02-22 12:07:15.351037","Checkout",NULL
21,"e07175","Purchase",7,"2020-02-22 12:07:31.375097","Confirmation",NULL
3,"bf200a","Page View",1,"2020-03-11 04:10:26.708385","Home Page",NULL
3,"bf200a","Page View",2,"2020-03-11 04:10:49.859785","All Products",NULL
3,"bf200a","Page View",3,"2020-03-11 04:11:06.17492","Salmon","Fish"
3,"bf200a","Add to Cart",4,"2020-03-11 04:11:57.796818","Salmon","Fish"
3,"bf200a","Page View",5,"2020-03-11 04:12:41.718239","Kingfish","Fish"
3,"bf200a","Page View",6,"2020-03-11 04:12:57.805909","Crab","Shellfish"
3,"bf200a","Add to Cart",7,"2020-03-11 04:13:31.880203","Crab","Shellfish"
3,"bf200a","Page View",8,"2020-03-11 04:14:02.354942","Oyster","Shellfish"
3,"bf200a","Page View",9,"2020-03-11 04:14:06.321247","Checkout",NULL
3,"bf200a","Purchase",10,"2020-03-11 04:14:50.289119","Confirmation",NULL
324,"976e88","Page View",1,"2020-02-19 07:52:20.860778","Home Page",NULL
324,"976e88","Page View",2,"2020-02-19 07:52:57.587949","All Products",NULL
324,"976e88","Page View",3,"2020-02-19 07:53:03.66173","Kingfish","Fish"
324,"976e88","Add to Cart",4,"2020-02-19 07:53:16.383443","Kingfish","Fish"
324,"976e88","Page View",5,"2020-02-19 07:53:32.220155","Russian Caviar","Luxury"
324,"976e88","Page View",6,"2020-02-19 07:54:25.237162","Black Truffle","Luxury"
324,"976e88","Page View",7,"2020-02-19 07:55:18.663874","Crab","Shellfish"
324,"976e88","Add to Cart",8,"2020-02-19 07:55:26.191142","Crab","Shellfish"
324,"976e88","Page View",9,"2020-02-19 07:55:59.572817","Oyster","Shellfish"
398,"40f1a9","Page View",1,"2020-02-09 18:33:14.835078","Home Page",NULL
398,"40f1a9","Page View",2,"2020-02-09 18:34:05.981526","All Products",NULL
398,"40f1a9","Page View",3,"2020-02-09 18:34:16.997464","Kingfish","Fish"
398,"40f1a9","Add to Cart",4,"2020-02-09 18:34:25.957621","Kingfish","Fish"
398,"40f1a9","Page View",5,"2020-02-09 18:34:29.137675","Russian Caviar","Luxury"
398,"40f1a9","Add to Cart",6,"2020-02-09 18:34:54.331773","Russian Caviar","Luxury"
398,"40f1a9","Page View",7,"2020-02-09 18:35:24.265664","Abalone","Shellfish"
398,"40f1a9","Page View",8,"2020-02-09 18:35:26.589488","Lobster","Shellfish"
398,"40f1a9","Page View",9,"2020-02-09 18:36:23.360984","Crab","Shellfish"
398,"40f1a9","Add to Cart",10,"2020-02-09 18:37:13.977612","Crab","Shellfish"
398,"40f1a9","Page View",11,"2020-02-09 18:38:03.119607","Oyster","Shellfish"
398,"40f1a9","Add to Cart",12,"2020-02-09 18:38:21.915868","Oyster","Shellfish"
398,"40f1a9","Page View",13,"2020-02-09 18:39:09.475329","Checkout",NULL
398,"40f1a9","Purchase",14,"2020-02-09 18:39:24.911395","Confirmation",NULL
388,"37fd5e","Page View",1,"2020-02-12 11:50:02.986054","Home Page",NULL
388,"37fd5e","Page View",2,"2020-02-12 11:50:18.418678","All Products",NULL
388,"37fd5e","Page View",3,"2020-02-12 11:50:46.460838","Salmon","Fish"
388,"37fd5e","Add to Cart",4,"2020-02-12 11:51:05.148783","Salmon","Fish"
388,"37fd5e","Page View",5,"2020-02-12 11:51:37.583293","Kingfish","Fish"
388,"37fd5e","Page View",6,"2020-02-12 11:51:48.865453","Lobster","Shellfish"
388,"37fd5e","Add to Cart",7,"2020-02-12 11:52:41.423067","Lobster","Shellfish"
388,"37fd5e","Page View",8,"2020-02-12 11:53:13.90261","Checkout",NULL
388,"37fd5e","Purchase",9,"2020-02-12 11:53:14.779177","Confirmation",NULL
165,"b2ba6c","Page View",1,"2020-02-29 12:36:28.57026","Home Page",NULL
165,"b2ba6c","Page View",2,"2020-02-29 12:37:04.773277","All Products",NULL
165,"b2ba6c","Page View",3,"2020-02-29 12:37:20.987074","Russian Caviar","Luxury"
165,"b2ba6c","Add to Cart",4,"2020-02-29 12:37:46.861426","Russian Caviar","Luxury"
